listing_id,listing_url,reviewer_id,date,reviewer_name,review_id,infor_under_name,rating,response
51764135,https://www.airbnb.com/rooms/51764135,114417840,May 2022,James,631184093190447855,"Houston, Texas",5,
51764135,https://www.airbnb.com/rooms/51764135,312125569,September 2021,Thomas,449230352570255576,"Raleigh, North Carolina",5,
51764135,https://www.airbnb.com/rooms/51764135,19618832,July 2022,Katharine,668039707654172692,United States,5,
51876734,https://www.airbnb.com/rooms/51876734,148684715,November 2021,Weidi,505778546620448254,"Bedford, Massachusetts",5,
51876734,https://www.airbnb.com/rooms/51876734,166994373,July 2022,Michael,673108148540561712,"Coraopolis, Pennsylvania",5,
51876734,https://www.airbnb.com/rooms/51876734,12517733,March 2022,Saurya,587678372030665770,"Cambridge, Massachusetts",5,
51876734,https://www.airbnb.com/rooms/51876734,173488956,January 2022,Pamela,541255525501772099,"Norwood, Massachusetts",5,
51876734,https://www.airbnb.com/rooms/51876734,5962875,September 2021,Angelia,449927167331448479,"San Diego, California",5,
51876734,https://www.airbnb.com/rooms/51876734,444007801,September 2022,Mukund,706553752489933420,2 years on Airbnb,5,
51876734,https://www.airbnb.com/rooms/51876734,158626622,December 2021,Gino,516613511336263234,"Baltimore, Maryland",5,
51876734,https://www.airbnb.com/rooms/51876734,42285350,September 2021,Mary,460042152518589660,"Atlanta, Georgia",5,
51876734,https://www.airbnb.com/rooms/51876734,199654692,November 2021,Patrick,490557299346688722,"New York, United States",5,
51876734,https://www.airbnb.com/rooms/51876734,433728482,December 2021,Tiger,526066251756958954,2 years on Airbnb,5,
51876734,https://www.airbnb.com/rooms/51876734,50851369,September 2022,Induja,710160067710392787,"Little Rock, Arkansas",5,
51876734,https://www.airbnb.com/rooms/51876734,33514667,October 2021,Jeremiah,470248395716469423,"Portsmouth, New Hampshire",5,
51876734,https://www.airbnb.com/rooms/51876734,220052904,September 2022,Johnny,714521800392190881,"San Francisco, California",5,
51876734,https://www.airbnb.com/rooms/51876734,52616123,October 2021,Paolo,465884944621177762,"San Jose, California",5,
51876734,https://www.airbnb.com/rooms/51876734,11377364,June 2022,Adonis,647831015753191755,"New York, New York",5,
51876734,https://www.airbnb.com/rooms/51876734,149722847,October 2021,Brittany,475265590121928585,"San Francisco, California",5,
51876734,https://www.airbnb.com/rooms/51876734,364993108,October 2021,Delford,484696251202839852,"Paterson, New Jersey",5,
51876734,https://www.airbnb.com/rooms/51876734,30850865,May 2022,Carlos,634708521982235687,"San Isidro, Argentina",5,
51876734,https://www.airbnb.com/rooms/51876734,71259914,April 2022,Sarah,601438625579418419,"England, United Kingdom",5,
51764436,https://www.airbnb.com/rooms/51764436,88350087,November 2021,Maren,490524903748039956,"Dallas, Texas",5,
51764436,https://www.airbnb.com/rooms/51764436,440847393,December 2022,Hanyu,792732635982276671,"England, United Kingdom",5,
51764436,https://www.airbnb.com/rooms/51764436,230388233,November 2023,Melina,1018935775132482029,"Thessaloniki, Greece",5,
51764436,https://www.airbnb.com/rooms/51764436,421646367,May 2023,Krzysztof,890627993136463334,"Warsaw, Poland",5,
51764436,https://www.airbnb.com/rooms/51764436,445210407,June 2023,Christina,904352199085738364,2 years on Airbnb,5,
51764436,https://www.airbnb.com/rooms/51764436,175469127,August 2023,Blanca,948588001600559167,"Lima Region, Peru",5,
51764436,https://www.airbnb.com/rooms/51764436,29514334,April 2022,Deane,606518170236508005,"New York, New York",5,
51764436,https://www.airbnb.com/rooms/51764436,343195053,January 2022,Capt Shujaat,533285496119204438,"Elmont, New York",5,
51764436,https://www.airbnb.com/rooms/51764436,475561362,April 2023,Moshe,876092165658765752,2 years on Airbnb,5,
51764436,https://www.airbnb.com/rooms/51764436,115259504,October 2021,Daisy,476764092523467552,"Sacramento, California",4,
51764436,https://www.airbnb.com/rooms/51764436,390755701,September 2023,Rachel,976801049451133525,3 years on Airbnb,5,
51764436,https://www.airbnb.com/rooms/51764436,29105145,May 2022,Leena,625361807714244412,"Vancouver, Canada",5,
51764436,https://www.airbnb.com/rooms/51764436,35910349,June 2023,Nathan,925327339248423412,"Newport Beach, California",5,
51764485,https://www.airbnb.com/rooms/51764485,74450589,December 2022,Simon,772535399138204745,"Fonsorbes, France",5,
52150889,https://www.airbnb.com/rooms/52150889,93555699,March 2023,Ogata,855098456550196240,7 years on Airbnb,5,
52151871,https://www.airbnb.com/rooms/52151871,423318234,November 2021,Jean,686991353870270539,2 years on Airbnb,5,
52151871,https://www.airbnb.com/rooms/52151871,51557253,August 2022,Jassim,686991353870270539,"Riyadh, Saudi Arabia",5,
52153731,https://www.airbnb.com/rooms/52153731,98018962,August 2023,Mohamed,958687360854209699,"Haddonfield, New Jersey",5,
52153731,https://www.airbnb.com/rooms/52153731,360090778,March 2023,Julia,839141084798247815,4 years on Airbnb,5,
52153731,https://www.airbnb.com/rooms/52153731,260502653,November 2022,Rebecca,760888118280055456,"Chippendale, Australia",5,
52153731,https://www.airbnb.com/rooms/52153731,52435677,3 weeks ago,Sabra,1083428327330076659,"Palo Alto, California",5,
52153731,https://www.airbnb.com/rooms/52153731,20328985,October 2021,Matt,485398673398045639,"West Hollywood, California",5,
52153731,https://www.airbnb.com/rooms/52153731,186312330,December 2022,Karen,784823385887272982,"Paris, France",5,
52153731,https://www.airbnb.com/rooms/52153731,121003938,October 2023,Jess,1002960245452473216,"Tasman, New Zealand",4,
52153731,https://www.airbnb.com/rooms/52153731,37819887,April 2023,Alberto,860920648683975513,"Washington, District of Columbia",4,
52153731,https://www.airbnb.com/rooms/52153731,347797643,January 2023,Edward,816667501990715039,4 years on Airbnb,5,
52153731,https://www.airbnb.com/rooms/52153731,371365119,October 2022,Ryan,728210879903577076,"New York, New York",5,
51880650,https://www.airbnb.com/rooms/51880650,120826375,September 2022,Manolo,719599167304325746,"Ciudad López Mateos, Mexico",3,
51880650,https://www.airbnb.com/rooms/51880650,242032399,April 2022,Antonia,611603885510351540,Germany,5,
51880650,https://www.airbnb.com/rooms/51880650,224154341,January 2023,Okhunjon,800005357583403642,5 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,477750141,November 2022,Hiromi,755090553722150237,1 year on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,33588745,October 2021,Esteban,482490654056567599,"Medellin, Colombia",5,
51880650,https://www.airbnb.com/rooms/51880650,68244090,August 2022,Juline,694874356733967565,"La Roche-sur-Yon, France",5,
51880650,https://www.airbnb.com/rooms/51880650,144672970,October 2021,Kae,471691521273333796,"New York, New York",3,
51880650,https://www.airbnb.com/rooms/51880650,333619281,November 2021,Yinka,499942116576070593,4 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,2027542,November 2021,Gwendolyn,486899184029544295,"Santa Cruz, California",4,
51880650,https://www.airbnb.com/rooms/51880650,40496734,April 2022,Kristine,607926919871599603,"Boston, Massachusetts",5,
51880650,https://www.airbnb.com/rooms/51880650,104728588,January 2023,Adrian,796391133745997943,"New York, New York",5,
51880650,https://www.airbnb.com/rooms/51880650,477750141,November 2022,Hiromi,750765077573642846,1 year on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,172602434,January 2023,Ashley,810887697199946754,"New York, United States",5,
51880650,https://www.airbnb.com/rooms/51880650,87502514,July 2022,Youssef,681128649913552658,"El Jadida, Morocco",5,
51880650,https://www.airbnb.com/rooms/51880650,378902548,October 2021,Gabriel,466577665886232429,"New York, United States",5,
51880650,https://www.airbnb.com/rooms/51880650,48340005,February 2022,Csaba,565233303270177234,"Budapest, Hungary",5,
51880650,https://www.airbnb.com/rooms/51880650,154356754,November 2021,Jeffer,495626898241346238,"Bogotá, Colombia",4,
51880650,https://www.airbnb.com/rooms/51880650,332783092,May 2023,Iris,900759882622624320,"Arlington, Texas",5,
51880650,https://www.airbnb.com/rooms/51880650,203472813,May 2022,Dániel,636203893789590841,"Budaörs, Hungary",5,
51880650,https://www.airbnb.com/rooms/51880650,22099159,October 2022,Efrain,746311822120277015,Guatemala,5,
51880650,https://www.airbnb.com/rooms/51880650,464390952,September 2022,Josef,715169536391805452,Czechia,5,
51880650,https://www.airbnb.com/rooms/51880650,59608101,October 2022,Nicolas,730447544767438328,"Franconville, France",5,
51880650,https://www.airbnb.com/rooms/51880650,223499203,November 2021,Jose Luis,494155870593830802,Mexico,5,
51880650,https://www.airbnb.com/rooms/51880650,406393710,September 2022,Kristen,726059013737563275,3 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,72478658,July 2023,Anna,947904148476699307,"Minneapolis, Minnesota",5,
51880650,https://www.airbnb.com/rooms/51880650,164969671,August 2022,Fritz,685458545103417925,"Stadtroda, Germany",5,
51880650,https://www.airbnb.com/rooms/51880650,42185237,November 2021,Pureum,490601901641933497,"Seoul, South Korea",5,
51880650,https://www.airbnb.com/rooms/51880650,44198092,April 2022,Kevin,612226567655000888,"Winchester, Virginia",5,
51880650,https://www.airbnb.com/rooms/51880650,103244535,April 2022,Patrícia,602920223835121412,"Budapest, Hungary",5,
51880650,https://www.airbnb.com/rooms/51880650,450082995,August 2022,Yash,687707323410845311,2 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,308717910,September 2022,Eric,716654757228644657,"New York, United States",5,
51880650,https://www.airbnb.com/rooms/51880650,452433687,May 2022,Thomas,621700924178829223,2 years on Airbnb,4,
51880650,https://www.airbnb.com/rooms/51880650,22461926,November 2022,Mary Ellen,765957772143269834,"New York, New York",5,
51880650,https://www.airbnb.com/rooms/51880650,289196580,October 2022,Israel & Lily,731183505070408125,"Yorba Linda, California",5,
51880650,https://www.airbnb.com/rooms/51880650,494203958,February 2023,Anushree,819575188561024000,1 year on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,281807900,April 2022,Cristian,597810955818935267,"Chicago, Illinois",5,
51880650,https://www.airbnb.com/rooms/51880650,208835349,November 2021,Stacy,489761730675247174,"Unadilla, New York",5,
51880650,https://www.airbnb.com/rooms/51880650,417917648,September 2021,Mehmetseçkin,453605488084712259,"Myrtle Beach, South Carolina",5,
51880650,https://www.airbnb.com/rooms/51880650,40331499,November 2022,Shirene,762375413211426361,"Austin, Texas",5,
51880650,https://www.airbnb.com/rooms/51880650,69665803,September 2022,Jorge,725319649960100665,8 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,292497365,October 2021,Mikhail,473825239839354642,"Moscow, Russia",5,
51880650,https://www.airbnb.com/rooms/51880650,153257013,June 2022,Natalia,647056399208710172,"Santiago, Chile",5,
51880650,https://www.airbnb.com/rooms/51880650,199198595,August 2022,Marcel,702832890670168771,"Piešťany, Slovakia",5,
51880650,https://www.airbnb.com/rooms/51880650,492939364,January 2023,Katie,807262408095096640,1 year on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,352382099,November 2022,Marie,757995890965506010,"Rennes, France",5,
51880650,https://www.airbnb.com/rooms/51880650,293265425,March 2022,Katie,594862594003510256,"Indiana, United States",5,
51880650,https://www.airbnb.com/rooms/51880650,477750141,November 2022,Hiromi,752831534504213246,1 year on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,243055080,October 2022,Maria Melissa Fe,739869409895693024,"Tallahassee, Florida",5,
51880650,https://www.airbnb.com/rooms/51880650,447543376,May 2023,Paula,902221473597678387,2 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,293466825,July 2022,Amr,673886133956266375,"Parkville, Maryland",5,
51880650,https://www.airbnb.com/rooms/51880650,223003624,October 2021,Leanna,478905941686414587,"Clayton, New Jersey",5,
51880650,https://www.airbnb.com/rooms/51880650,162562236,October 2021,Chris,469472519318521907,"Ithaca, New York",5,
51880650,https://www.airbnb.com/rooms/51880650,414512660,February 2023,Nyoni,822524770933677579,"Baltimore, Maryland",4,
51880650,https://www.airbnb.com/rooms/51880650,464029397,November 2022,Jobanie,763092231252425261,2 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,23373419,June 2022,Nico,660842846421118322,"Santiago, Chile",5,
51880650,https://www.airbnb.com/rooms/51880650,388270832,February 2023,Ma Richella,830413017216889074,3 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,414935302,May 2022,Océane,638377857855355159,"Palaiseau, France",5,
51880650,https://www.airbnb.com/rooms/51880650,484124286,November 2022,Diego,753615715626538444,1 year on Airbnb,4,
51880650,https://www.airbnb.com/rooms/51880650,126531359,February 2022,Mohammed,561553001395046375,"Kansas City, Missouri",5,
51880650,https://www.airbnb.com/rooms/51880650,120573767,September 2021,Catherine,444105277515418721,"Iquique, Chile",5,
51880650,https://www.airbnb.com/rooms/51880650,7237184,May 2023,Dom,898526265334420123,"New York, New York",5,
51880650,https://www.airbnb.com/rooms/51880650,422340135,August 2022,Victoria,691315405091854178,Spain,5,
51880650,https://www.airbnb.com/rooms/51880650,199243936,November 2022,Céline,754332383992347333,"Lille, France",4,
51880650,https://www.airbnb.com/rooms/51880650,160240390,April 2022,Juan Sebastian,596392065666481545,"New York, New York",4,
51880650,https://www.airbnb.com/rooms/51880650,370262206,February 2023,Colin,825345657817173816,"Sulaymaniyah, Iraq",5,
51880650,https://www.airbnb.com/rooms/51880650,73966576,April 2022,Khaled,606510185457599785,"Rome, Italy",5,
51880650,https://www.airbnb.com/rooms/51880650,149608800,July 2022,Robert,677478560233869655,"Cambridge, United Kingdom",5,
51880650,https://www.airbnb.com/rooms/51880650,396271123,September 2021,Sebastian,450705175609275240,3 years on Airbnb,3,
51880650,https://www.airbnb.com/rooms/51880650,415105000,October 2021,Aliyah,470934351189321813,"Providence, Rhode Island",5,
51880650,https://www.airbnb.com/rooms/51880650,214822191,March 2022,Ty,590531373772253196,"New York, United States",5,
51880650,https://www.airbnb.com/rooms/51880650,397113146,September 2021,Shrikant,451378890781264408,3 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,122752432,April 2022,Sandra,610802904267957978,"Bello, Colombia",5,
51880650,https://www.airbnb.com/rooms/51880650,269350585,November 2022,Courtney,764544866428422355,"Boston, Massachusetts",4,
51880650,https://www.airbnb.com/rooms/51880650,172014058,May 2022,John,623213591156504663,"New York, United States",5,
51880650,https://www.airbnb.com/rooms/51880650,28938686,April 2022,Pauzi,605779959160886521,"New York, New York",5,
51880650,https://www.airbnb.com/rooms/51880650,99478381,October 2022,Benjamín,732593791997351785,7 years on Airbnb,5,
51880650,https://www.airbnb.com/rooms/51880650,11740127,September 2021,Sebastián,456492766502758081,"Concepción, Chile",3,
51880650,https://www.airbnb.com/rooms/51880650,66155072,June 2022,Sarah,660118528199009887,"Paris, France",5,
51880650,https://www.airbnb.com/rooms/51880650,122897428,June 2022,Kasey,648546005347351767,"Galashiels, United Kingdom",4,
51880650,https://www.airbnb.com/rooms/51880650,14729581,April 2022,Karto,607202312848585064,"Berlin, Germany",5,
51880650,https://www.airbnb.com/rooms/51880650,422794981,September 2021,Omar,452154055891790385,2 years on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,29184074,November 2022,Aniko,762395099246760940,"England, United Kingdom",5,
52154854,https://www.airbnb.com/rooms/52154854,23475766,October 2022,Frank,736259361517659299,"Zurich, Switzerland",5,
52154854,https://www.airbnb.com/rooms/52154854,10636587,April 2022,Claudia & Astrid,596361884686839341,"Nuremberg, Germany",5,
52154854,https://www.airbnb.com/rooms/52154854,355323487,April 2022,Teon,611529252784599148,"Baltimore, Maryland",5,
52154854,https://www.airbnb.com/rooms/52154854,61841514,May 2023,Lisa,896353960405961205,"Berlin, Germany",5,
52154854,https://www.airbnb.com/rooms/52154854,381729153,July 2023,Ryan,942060588944525905,3 years on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,25356107,April 2023,Stéphanie,880415837233271701,"Ève, France",5,
52154854,https://www.airbnb.com/rooms/52154854,18447909,October 2023,Marion,994242065247832206,"Putten, Netherlands",5,
52154854,https://www.airbnb.com/rooms/52154854,45041795,November 2022,Kendra,755773639911072989,"Anchorage, Alaska",5,
52154854,https://www.airbnb.com/rooms/52154854,10912735,May 2023,Jean,887703135020099601,"Ittre, Belgium",5,
52154854,https://www.airbnb.com/rooms/52154854,49415884,December 2022,Amy,774705934683220375,"Texas, United States",5,
52154854,https://www.airbnb.com/rooms/52154854,405556294,June 2023,Britt,919583681166175051,"Winsen, Germany",5,
52154854,https://www.airbnb.com/rooms/52154854,57993396,November 2023,Dennis,1018185523196748306,"Berlin, Germany",5,
52154854,https://www.airbnb.com/rooms/52154854,137665726,December 2023,Tanja,1040603113513497905,"Mainz, Germany",5,
52154854,https://www.airbnb.com/rooms/52154854,14797352,July 2022,Indriani,675295848859931481,"Jakarta, Indonesia",5,
52154854,https://www.airbnb.com/rooms/52154854,14534493,September 2023,Julien,971785806416515530,"Guidel, France",5,
52154854,https://www.airbnb.com/rooms/52154854,167743337,January 2023,Dale,797879347879828556,"Kelowna, Canada",5,
52154854,https://www.airbnb.com/rooms/52154854,131472099,June 2022,Jason,642714447712814231,"Munroe Falls, Ohio",5,
52154854,https://www.airbnb.com/rooms/52154854,245614039,August 2023,Lou,960864385691508844,"Strensall, United Kingdom",5,
52154854,https://www.airbnb.com/rooms/52154854,174284670,June 2022,Jonathan N. Tollie,647061469892519377,"Greenfield, Illinois",5,
52154854,https://www.airbnb.com/rooms/52154854,232670003,August 2022,Annie,693452469493075435,"Quebec City, Canada",5,
52154854,https://www.airbnb.com/rooms/52154854,123496487,September 2022,Euca,718826857186771152,"Albuquerque, New Mexico",5,
52154854,https://www.airbnb.com/rooms/52154854,87826083,March 2022,Dianne,581176387924077738,"Boston, Massachusetts",5,
52154854,https://www.airbnb.com/rooms/52154854,3837673,April 2023,Donna,860154495831117064,"Palm Bay, Florida",5,
52154854,https://www.airbnb.com/rooms/52154854,487082493,November 2022,Brennan,768174565485621790,1 year on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,350610836,May 2022,Jasmin,632572670995739774,"New York, New York",5,
52154854,https://www.airbnb.com/rooms/52154854,300325206,September 2022,Karin,726829550253955481,"Bratislava, Slovakia",5,
52154854,https://www.airbnb.com/rooms/52154854,224469356,October 2023,Émilie,1014587580729439396,France,5,
52154854,https://www.airbnb.com/rooms/52154854,497715602,October 2023,Ionela,1001482130644836287,Romania,5,
52154854,https://www.airbnb.com/rooms/52154854,16545842,July 2023,Olivier,947866684674819118,"Colomiers, France",5,
52154854,https://www.airbnb.com/rooms/52154854,494437886,May 2023,Frank,902139614114318360,Germany,5,
52154854,https://www.airbnb.com/rooms/52154854,218672397,March 2023,Ian,850729470319484552,"Ypsilanti, Michigan",5,
52154854,https://www.airbnb.com/rooms/52154854,14840127,October 2021,Arbi,471004360849159726,"New York, New York",5,
52154854,https://www.airbnb.com/rooms/52154854,26123307,August 2023,Helen,955793124451085265,"Falkirk, United Kingdom",5,
52154854,https://www.airbnb.com/rooms/52154854,172615152,October 2023,Sébastien,1006603662099822565,"Orléans, France",5,
52154854,https://www.airbnb.com/rooms/52154854,372900479,June 2022,Anthony,657191547065160401,3 years on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,518830969,July 2023,Diana,944205115978482501,8 months on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,64654899,July 2023,Audrey,934059731052740960,"Chartres, France",5,
52154854,https://www.airbnb.com/rooms/52154854,57254794,July 2022,Norbert,683289023127471411,Germany,5,
52154854,https://www.airbnb.com/rooms/52154854,63809468,December 2021,Stefanie,510152793618979952,"Lakewood, California",5,
52154854,https://www.airbnb.com/rooms/52154854,32706618,December 2021,Spud,520949252074330554,"Minneapolis, Minnesota",5,
52154854,https://www.airbnb.com/rooms/52154854,56952369,July 2023,Markus,926874841580416221,8 years on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,433670376,November 2022,Aaron,770302757090219463,"North Canton, Ohio",5,
52154854,https://www.airbnb.com/rooms/52154854,408114410,June 2022,Valerie,650020241536715349,"Texas, United States",5,
52154854,https://www.airbnb.com/rooms/52154854,98820152,April 2022,Severine,607884185576136217,7 years on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,85783010,October 2022,Nathalie,747788699663218642,"Strasbourg, France",5,
52154854,https://www.airbnb.com/rooms/52154854,493854155,July 2023,Jean-Pierre,937665512236514129,France,5,
52154854,https://www.airbnb.com/rooms/52154854,59808355,August 2023,Monica,950804635373057188,"Parkersburg, West Virginia",5,
52154854,https://www.airbnb.com/rooms/52154854,244159145,March 2022,Sebastian,589830892170042504,"Lo Espejo, Chile",5,
52154854,https://www.airbnb.com/rooms/52154854,12710527,December 2021,William And Christine,526839809757404442,"Los Angeles, California",5,
52154854,https://www.airbnb.com/rooms/52154854,154575869,April 2022,Jill,600649326381722639,"Marietta, Georgia",5,
52154854,https://www.airbnb.com/rooms/52154854,17465020,September 2022,Guillermo,711567811037578053,"Escobar, Argentina",5,
52154854,https://www.airbnb.com/rooms/52154854,23808340,July 2022,Peter,672477786178475990,"Zoetermeer, Netherlands",5,
52154854,https://www.airbnb.com/rooms/52154854,216906861,March 2022,Mia,573167979107487526,"New York, New York",4,
52154854,https://www.airbnb.com/rooms/52154854,169478218,September 2023,Michael,991315103647534164,"Bonn, Germany",5,
52154854,https://www.airbnb.com/rooms/52154854,181201732,October 2022,René,739880887165522109,El Salvador,5,
52154854,https://www.airbnb.com/rooms/52154854,489661878,December 2022,Tyler,784828076151194501,"New York, New York",5,
52154854,https://www.airbnb.com/rooms/52154854,165990862,October 2022,Pete,732562619363692131,6 years on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,218147258,July 2022,Jordan,664453818541460459,"Monroe, Louisiana",5,
52154854,https://www.airbnb.com/rooms/52154854,159603670,August 2022,Michaela,688412191351256779,"Miribel, France",4,
52154854,https://www.airbnb.com/rooms/52154854,27087285,September 2022,Kelvin,715199171943162735,"Singapore, Singapore",5,
52154854,https://www.airbnb.com/rooms/52154854,94835920,April 2023,Douglas,863116897700987962,"Holly Springs, North Carolina",5,
52154854,https://www.airbnb.com/rooms/52154854,19405931,June 2023,Cynthia,911662782976336396,"Beloeil, Canada",5,
52154854,https://www.airbnb.com/rooms/52154854,75378126,April 2022,Elisabeth,605790557322460400,"Nantes, France",5,
52154854,https://www.airbnb.com/rooms/52154854,50247475,March 2023,Ngoc,840611814094608119,"Seattle, Washington",5,
52154854,https://www.airbnb.com/rooms/52154854,498386423,September 2023,Patrick,985483719963650295,Germany,5,
52154854,https://www.airbnb.com/rooms/52154854,465251695,April 2023,John,870246083555519656,2 years on Airbnb,5,
52154854,https://www.airbnb.com/rooms/52154854,307589188,September 2023,Jacqueline,980489362180464507,"Mulheim, Germany, Germany",5,
